"","county","year","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude","Age_Group","Strata","Strata_Name","Numerator","NumeratorTransformed"
"535","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"18 and Over","Sex","Female",1134,7.0335064842877
"536","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"Under 18","Sex","Male",568,6.34212141872115
"537","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"All Ages","Sex","Male",1500,7.3132203870903
"538","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"Under 18","Sex","Female",362,5.89164421182577
"539","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"All Ages","Sex","Female",1496,7.31055015853442
"540","San Francisco",2016,0.483286908077994,5.58774373259053,21.8608450704225,20.2225352112676,0.0284517906336088,26.3415977961433,7.58333333333333,31.1005747126437,16.3333333333333,15.0333333333333,37.765946,-122.399044,"18 and Over","Sex","Male",932,6.83733281468559
"541","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"Under 18","Sex","Female",416,6.03068526026126
"542","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"All Ages","Sex","Female",1666,7.41818082272679
"543","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"All Ages","Sex","Male",1581,7.36581283720947
"544","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"Under 18","Sex","Male",633,6.45047042214418
"545","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"18 and Over","Sex","Male",948,6.85435450225502
"546","San Francisco",2017,0.502005730659026,5.76504297994269,23.8421052631579,22.1024930747922,0.0287086834733894,26.5602240896359,9.68016759776536,36.8240223463687,20.9,19.1333333333333,37.765946,-122.399044,"18 and Over","Sex","Female",1250,7.13089883029635
"547","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"Under 18","Sex","Female",528,6.26909628370626
"548","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"All Ages","Sex","Male",2102,7.6506445514369
"549","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"Under 18","Sex","Male",1051,6.95749737087695
"550","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"18 and Over","Sex","Female",1676,7.42416528104203
"551","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"All Ages","Sex","Female",2204,7.6980291702728
"552","San Joaquin",2011,0.426271186440678,4.74858757062147,21.3352353780314,20.1255349500713,0.0391288515406162,39.2885154061625,10.4733053808526,38.2299091544375,22.9274611398964,21.0535405872193,37.9507408985318,-121.268522670981,"18 and Over","Sex","Male",1051,6.95749737087695
"553","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"18 and Over","Sex","Male",1080,6.98471632011827
"554","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"Under 18","Sex","Male",1010,6.9177056098353
"555","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"18 and Over","Sex","Female",1675,7.42356844425917
"556","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"Under 18","Sex","Female",540,6.29156913955832
"557","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"All Ages","Sex","Female",2215,7.70300768247924
"558","San Joaquin",2012,0.33781512605042,3.69467787114846,21.9516837481698,20.7276720351391,0.0423305084745763,44.1864406779661,10.0546003016591,37.7782805429864,22.8175582990398,20.8106995884774,37.9507408985318,-121.268522670981,"All Ages","Sex","Male",2090,7.64491934495886
"559","San Joaquin",2013,0.477077363896848,5.30372492836676,22.3729938271605,20.9382716049383,0.0397885245901639,38.6852459016393,13.3412675018423,47.373618275608,27.4550195567145,24.9426336375489,37.9507408985318,-121.268522670981,"All Ages","Sex","Female",2462,7.8087293067444
"560","San Joaquin",2013,0.477077363896848,5.30372492836676,22.3729938271605,20.9382716049383,0.0397885245901639,38.6852459016393,13.3412675018423,47.373618275608,27.4550195567145,24.9426336375489,37.9507408985318,-121.268522670981,"18 and Over","Sex","Male",1155,7.05185562295589
